# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
88020 GOODS-N 189.154438 62.270859 0.8680 1.3906 0.0000 3DHST 0.0000 nan 0.0000 nan 0.0000 0.0000
88211 GOODS-N 189.251723 62.271384 0.8377 0.7556 0.0125 3DHST 1.1778 0.0992 1.2395 0.0546 301.5414 137.2581
88530 GOODS-N 189.300132 62.271827 0.9246 1.3990 0.0000 3DHST 0.0000 nan 0.0000 nan 0.0000 0.0000
88566 GOODS-N 189.172075 62.271681 0.7871 0.8333 0.0092 3DHST 1.0842 0.1261 1.6212 0.0895 171.9566 107.0147
88580 GOODS-N 189.135162 62.274397 0.9248 0.9722 0.0116 3DHST 1.2156 0.0842 1.5153 0.0546 325.7368 263.1398
88679 GOODS-N 189.163354 62.273376 0.8427 0.8637 0.0097 3DHST 1.7178 0.1878 1.6286 0.0839 156.7740 138.9559
88929 GOODS-N 189.279212 62.274477 0.9557 1.3943 0.0000 3DHST 80772049119763170478144738878911812211946362072728309269639181784803911183774566384334895555097504136162840296050717592931186408417077212608462568300409546721185929815912658413068365057894935104346979078320583738526258494224996991302802202905542656.0000 inf 296965880370155421696.0000 nan 1848856250200554704282104635385973525400465953845818377869738277259692824871812984054506868958962506383045979667766463009795591758667573729948014758059054399387667913213481553701515849506055568490496.0000 1848856250200554704282104635385973525400465953845818377869738277259692824871812984054506868958962506383045979667766463009795591758667573729948014758059054399387667913213481553701515849506055568490496.0000
89112 GOODS-N 189.351244 62.275530 0.8751 1.3942 0.0000 3DHST 2365463943484659522796876177096987372491178875508882134640756318318253031313735845896182666417312780420792547550746063289728880389549501448192.0000 inf 0.0000 nan 739791952800009089772976526956049666673463444521808689710860150078698237388462899400398091542209263696212298364886171024007852987700694064134558573348172959456215949169872105330823933076681588211712.0000 739791952800009089772976526956049666673463444521808689710860150078698237388462899400398091542209263696212298364886171024007852987700694064134558573348172959456215949169872105330823933076681588211712.0000
89514 GOODS-N 189.180486 62.274130 0.8329 0.8329 0.0070 3DHST 1.5857 0.1982 1.6264 0.0972 92.8625 92.8625
89655 GOODS-N 189.271113 62.274348 1.0973 1.0696 0.0092 3DHST 1.0273 0.1436 1.2102 0.0877 115.8640 100.3863
89790 GOODS-N 189.151472 62.273922 0.8523 1.4029 0.0000 3DHST 2.2988 nan -inf inf 0.0000 0.0000
89845 GOODS-N 189.335839 62.274894 0.9207 1.3970 0.0000 3DHST nan nan nan nan 0.0000 0.0000
90190 GOODS-N 189.258700 62.275426 1.1635 1.3984 0.0000 3DHST 0.5331 nan 0.0000 nan 0.0000 0.0000
90320 GOODS-N 189.263713 62.275804 0.7007 0.7356 0.0066 3DHST 1.8737 0.1710 1.9945 0.0925 295.8694 93.1160
90536 GOODS-N 189.242061 62.277510 1.0027 1.0118 0.0080 3DHST 1.4690 0.1199 1.8149 0.0732 126.2267 112.1410
91073 GOODS-N 189.155052 62.279438 0.8523 0.8401 0.0055 3DHST 1.4396 0.0900 1.7235 0.0584 143.4814 117.9600
91148 GOODS-N 189.167207 62.276870 0.8394 1.3963 0.0000 3DHST -758715705873313494289443413427883163557037406425960600462905833702943614688179150424130912625230845438427161005009421594323835610910339313777244204304357523342404463028586105493802961145265951522057879552.0000 nan 89045444888693725936889158798278854166155931012841232381486390234833532999637950452877621119131700580968399583864504070466251118413479160422858752.0000 nan nan nan
91612 GOODS-N 189.298341 62.277908 1.1915 1.1626 0.0166 3DHST 1.1624 0.1332 1.3272 0.0863 194.2551 184.5522
91800 GOODS-N 189.226211 62.281970 0.9698 0.9311 0.0195 3DHST 1.3494 0.1121 1.5184 0.0665 173.2311 152.0942
91947 GOODS-N 189.168573 62.278265 0.8416 1.3976 0.0000 3DHST inf inf -2835366584167576001171638488254979878698143021612388640103014138871150699133219679455018469556593924409530622107195675767789582170753366507806949654485785073391976550123062304576542909469628360836354408448.0000 inf 0.0000 0.0000
92291 GOODS-N 189.155606 62.279951 0.9289 0.9351 0.0071 3DHST 1.4292 0.0947 1.5357 0.0537 147.7706 123.0020
92378 GOODS-N 189.180581 62.281280 0.9633 1.0476 0.0167 3DHST 0.9467 0.0945 1.3322 0.0590 277.2933 144.4626
92467 GOODS-N 189.260343 62.279218 0.7640 1.3988 0.0000 3DHST 1.5018 0.3196 1.5614 0.1773 11755.0176 11755.0176
92535 GOODS-N 189.176764 62.279170 0.8286 0.7811 0.0110 3DHST 1.2090 0.1217 1.3764 0.0761 108.6491 71.2565
93156 GOODS-N 189.278632 62.283928 0.6503 0.3597 0.0018 3DHST nan nan nan nan 1391.4744 353.8276
93239 GOODS-N 189.343607 62.280933 0.8363 1.3948 0.0000 3DHST -0.0000 nan -0.0000 nan 312592923773068681384860612865058479031094912214889089508792551791110774038363932964847735042963518172904625518321609831004767605811826244193155726985011369373829951701564080149305184734937088.0000 312592923773068681384860612865058479031094912214889089508792551791110774038363932964847735042963518172904625518321609831004767605811826244193155726985011369373829951701564080149305184734937088.0000
93508 GOODS-N 189.318732 62.288729 0.6611 0.7738 0.0101 3DHST 1.3224 0.0747 2.2416 0.0605 3496.7476 2214.3919
93602 GOODS-N 189.167298 62.282149 0.9427 0.9427 0.0062 3DHST 1.4047 0.0944 1.6743 0.0574 106.0350 106.0350
94004 GOODS-N 189.247718 62.282928 1.1488 1.3913 0.0000 3DHST -3525515772451805490234139854379903094485227008255914754439670885363973317921544007653235629440067858482016545588048985628679041443011981941451176627600875180446663039446641399029740031416226551942571098112.0000 inf -0.0000 nan 0.0000 0.0000
94231 GOODS-N 189.379590 62.287426 0.9683 1.0939 0.0139 3DHST 1.1388 0.0925 1.3190 0.0538 488.7279 216.5176
94262 GOODS-N 189.174482 62.282598 0.8698 1.3913 0.0000 3DHST 1.0126 0.2151 1.0333 0.1292 12323.4497 12323.4497
94821 GOODS-N 189.336966 62.285189 0.7446 0.3416 0.0032 3DHST nan nan nan nan 2962.8197 1240.3573
95002 GOODS-N 189.409748 62.288231 0.8960 0.8833 0.0101 3DHST 1.8108 0.2333 2.0504 0.1211 101.9979 95.9068
95024 GOODS-N 189.359009 62.285243 0.7806 0.5992 0.0379 3DHST 1.5183 0.2548 1.4548 0.1222 377.3240 115.7191
95258 GOODS-N 189.360790 62.287091 0.6021 0.5810 0.0055 3DHST 1.3408 0.1064 2.0729 0.0985 255.6379 226.1359
95911 GOODS-N 189.350223 62.285752 1.2042 1.3986 0.0000 3DHST 2.0504 nan -0.0000 nan 0.0000 0.0000
96517 GOODS-N 189.245467 62.287265 0.8948 1.4041 0.0000 3DHST -inf inf 50937779279893561705486706439476758513206653879933551541284719080013626167378126166918919467037253483136877019003136858006823141562894429288404024580707158820376787674857708150264145231162727642251035679043566401053323259602791416169220340073040493260169371249833082630811190380129622687744.0000 inf 0.0000 0.0000
97147 GOODS-N 189.400065 62.290546 0.7199 0.7085 0.0058 3DHST 1.2679 0.1000 1.5628 0.0548 130.4999 124.8704
98131 GOODS-N 189.254233 62.291574 0.6674 0.6932 0.0053 3DHST 1.3718 0.0921 1.6572 0.0544 292.3399 185.5712
98420 GOODS-N 189.330009 62.291136 1.1294 1.4008 0.0000 3DHST 8.1076 1.6175 10198328175092386852693065790040880783382653919781146949741222440016851705952862969442004644554432268129962169448912240060534216382742528.0000 960679776851292957121391329344400285890351580314597070441722159681922337686129610545734403129874119182044243740849374533127682767454208.0000 6108.0963 6108.0963
98984 GOODS-N 189.317509 62.291810 1.0070 0.9938 0.0133 3DHST 1.1629 0.1496 1.2512 0.0838 146.2548 142.1240
98997 GOODS-N 189.363747 62.293080 0.9892 1.0050 0.0157 3DHST 1.2118 0.1447 1.4041 0.0880 175.3279 162.3980
99050 GOODS-N 189.251356 62.291882 0.7272 0.6607 0.0116 3DHST 1.0058 0.1398 1.3897 0.1006 158.0273 110.2420
99189 GOODS-N 189.252152 62.292640 0.6593 0.3825 0.0948 3DHST nan nan nan nan 901.6593 266.7822
99354 GOODS-N 189.248848 62.292042 0.9243 1.3987 0.0000 3DHST -0.0000 nan -0.0000 nan nan nan
99579 GOODS-N 189.277841 62.293851 1.1528 1.3934 0.0000 3DHST 0.8817 0.1847 0.1783 0.0837 17436.3860 17436.3860
99633 GOODS-N 189.299196 62.293301 0.9787 1.4056 0.0000 3DHST -0.0000 nan -0.0000 nan 0.0000 0.0000
100774 GOODS-N 189.253050 62.295094 0.6444 0.8430 0.0058 3DHST 1.5351 0.1006 2.3671 0.0766 6962.3835 2084.2053
101520 GOODS-N 189.405230 62.295265 0.7358 1.4054 0.0000 3DHST 0.5608 0.0000 0.4904 0.0000 nan nan
101785 GOODS-N 189.260380 62.297084 0.9604 0.9474 0.0097 3DHST 1.1488 0.0950 1.3181 0.0558 206.9367 189.4156
102919 GOODS-N 189.261814 62.298598 0.7572 1.3953 0.0000 3DHST -0.0000 nan -0.0000 nan 0.0000 0.0000
103084 GOODS-N 189.242278 62.299274 0.8969 0.8596 0.0094 3DHST 1.0314 0.1094 1.1269 0.0601 182.4099 140.1731
103094 GOODS-N 189.321552 62.301278 0.9138 0.8886 0.0113 3DHST 0.9313 0.1285 1.4782 0.0987 94.9982 90.9532
104616 GOODS-N 189.419148 62.302836 1.0227 0.9323 0.0110 3DHST 1.2364 0.1234 1.2244 0.0691 322.6806 147.4119
104633 GOODS-N 189.259173 62.305299 0.7998 0.4433 0.0650 3DHST nan nan nan nan 511.0510 148.9236
105048 GOODS-N 189.277166 62.305090 0.7963 1.3947 0.0000 3DHST -inf inf 50823205508337075530020894020824549824777441950474810406031878957011937381731997507766567173854720489307349081634214171878757160774090148387279933273986026907078659810773588364317940753054947606488918352384612154799285982640004792815431584206409282151240597691815202815667335062384891920384.0000 inf 0.0000 0.0000
105095 GOODS-N 189.245545 62.302763 0.9196 0.8697 0.0141 3DHST 1.1982 0.1277 1.1535 0.0653 243.6547 192.9632
105455 GOODS-N 189.260316 62.305642 0.7312 0.7414 0.0100 3DHST 1.5779 0.1407 1.5384 0.0693 141.6938 138.9105
108448 GOODS-N 189.379386 62.308392 1.1505 1.1361 0.0130 3DHST 1.1161 0.0864 1.3123 0.0555 503.4522 500.7645
109592 GOODS-N 189.356213 62.313886 0.8293 0.7365 0.0066 3DHST 1.1857 0.0715 1.5727 0.0498 691.0418 303.5731
111648 GOODS-N 189.353802 62.312340 1.2113 1.1538 0.0357 3DHST 1.1924 0.2501 1.3043 0.1541 110.6951 93.4188
112002 GOODS-N 189.273162 62.313660 1.1910 1.2002 0.0475 3DHST 1.2419 0.1451 1.4441 0.0948 220.0841 219.7391
112486 GOODS-N 189.323643 62.314013 0.8059 1.3999 0.0000 3DHST 0.8810 0.2292 1.2654 0.1654 9080.6766 9080.6766
114275 GOODS-N 189.317003 62.316902 0.9529 0.9735 0.0087 3DHST 1.1756 0.1465 1.3331 0.0848 104.9620 92.2455
115421 GOODS-N 189.308617 62.318110 0.7809 1.3863 0.0000 3DHST 1.3766 nan 0.9648 nan 0.0000 0.0000
116341 GOODS-N 189.311823 62.320257 1.2092 1.4009 0.0000 3DHST 0.0000 nan 0.0000 nan 0.0000 0.0000
116976 GOODS-N 189.419765 62.322217 1.1651 1.3990 0.0000 3DHST 0.0000 nan 0.0000 nan 72676385181209248749251523572075993904812391278819327859653059728492828170853710575596798016011656520679894236885183625433383518239989864589698054917817423935830399102919843649681505219039934217013064934146686972820717568.0000 72676385181209248749251523572075993904812391278819327859653059728492828170853710575596798016011656520679894236885183625433383518239989864589698054917817423935830399102919843649681505219039934217013064934146686972820717568.0000
117385 GOODS-N 189.315519 62.321239 1.2085 1.4004 0.0000 3DHST 0.0000 nan 0.0000 nan nan nan
117609 GOODS-N 189.332829 62.322087 0.6045 1.3995 0.0000 3DHST 0.0000 nan 0.0001 nan nan nan
117825 GOODS-N 189.395781 62.323567 0.6260 0.5837 0.0071 3DHST 1.1425 0.0928 1.4931 0.0648 268.9587 134.1233
117828 GOODS-N 189.295843 62.324542 1.1502 1.1965 0.0280 3DHST 1.2085 0.1315 1.4400 0.0880 116.3526 94.6251
118148 GOODS-N 189.387321 62.323195 0.9087 1.3909 0.0000 3DHST -inf inf 25536295679144824595925218478428895024830497369331217760307441905135954575161014118160350754425521046866411294358408141516952463020835777264137091902249675765212652543793310372587606381895254555768294713166455297871915197188338163863327968882994163193785194511865275353633019677021220896768.0000 inf 0.0000 0.0000
119191 GOODS-N 189.388569 62.326688 1.0187 1.1045 0.0164 3DHST 1.2320 0.1470 1.3347 0.0797 142.7291 88.3425
119345 GOODS-N 189.345189 62.326802 0.7861 0.6334 0.0933 3DHST 0.9622 0.1100 1.3968 0.0777 455.0839 104.4953
119879 GOODS-N 189.359991 62.329089 1.0516 1.0245 0.0077 3DHST 1.4484 0.1485 1.8526 0.0942 144.1800 111.4445
120306 GOODS-N 189.304790 62.330422 0.6922 0.3717 0.0028 3DHST nan nan nan nan 4500.2827 2593.8606
121143 GOODS-N 189.398741 62.330943 0.6038 1.3989 0.0000 3DHST -inf inf -inf inf 0.0000 0.0000
121232 GOODS-N 189.364826 62.332437 0.8394 0.7351 0.0177 3DHST 1.1795 0.1714 1.5027 0.1175 140.0478 82.9041
121302 GOODS-N 189.337234 62.332220 0.7781 0.6361 0.0088 3DHST 0.9545 0.0880 1.3805 0.0626 552.3654 85.6113
121428 GOODS-N 189.399052 62.334827 0.6387 0.8674 0.0791 3DHST 1.1207 0.0789 1.2004 0.0402 839.2662 483.9513
121439 GOODS-N 189.309340 62.332923 0.9132 1.0220 0.0169 3DHST 0.9541 0.0625 1.3819 0.0427 5194.2906 3773.0940
121909 GOODS-N 189.341082 62.333808 0.7665 1.4003 0.0000 3DHST 0.0000 nan 0.0000 nan 0.0000 0.0000
122560 GOODS-N 189.397021 62.335577 1.0544 1.0647 0.0146 3DHST 1.1612 0.0889 1.2230 0.0483 489.1401 478.8067
122757 GOODS-N 189.354669 62.335654 0.7758 1.4052 0.0000 3DHST -inf inf -0.0000 13045358054590800586858548631562114294525278901069619463109523669860030674985397831281410048.0000 34.4461 34.4461
122855 GOODS-N 189.399077 62.335984 1.0643 1.3895 0.0000 3DHST 389702540896270955239308762718407727087897226576403543841723901190681124652371887796977696139152061742627054774608558442285834935305452748868291158339263346663821176269142889741618485579031306478772969501525833876644513409564948033321823151063040.0000 inf 93070718299234840217352432889207678140871664857123728306890090384444119501534589558842972502855561828606583815172624058291065845434171746035745189425674383381616744139268965821890936996308679254496556406933492887056554915538477523792095483002880.0000 inf 6343.3439 6343.3439
123255 GOODS-N 189.411588 62.343548 0.7458 0.5587 0.1480 3DHST 0.8743 0.0462 2.1911 0.0825 2927.3313 280.8763
123290 GOODS-N 189.398052 62.338414 1.1456 1.3902 0.0000 3DHST -0.0000 nan -0.0000 nan 0.0000 0.0000
123476 GOODS-N 189.375896 62.342342 0.6382 0.5453 0.0147 3DHST 1.4712 0.1431 3.1544 0.2688 315.5118 114.2915
123538 GOODS-N 189.393175 62.341860 0.9379 0.9393 0.0059 3DHST 1.3510 0.0941 1.5951 0.0554 93.9798 90.3332
123809 GOODS-N 189.361328 62.338379 1.0056 1.3992 0.0000 3DHST -627562641945631355738051083056871082654912598461436664398851082755316932306111438763672157649108992.0000 inf 2106770520457322336914246244046043971205079320885056572640405730718415680096226559349601357698417651861612269872684299311137023649066952528432387733310157464274746009121686543734407168.0000 inf 59404453378323372291873066719303331055137948602121366689994281447343432587354364597723073318815189391934617977899872978533194376786959022162568499355183858500734102833979845919993596572221107946571107095676951986176.0000 59404453378323372291873066719303331055137948602121366689994281447343432587354364597723073318815189391934617977899872978533194376786959022162568499355183858500734102833979845919993596572221107946571107095676951986176.0000
123811 GOODS-N 189.398084 62.341783 0.6322 0.6214 0.0085 3DHST 1.4861 0.1303 1.5863 0.0737 102.4493 101.4576
123863 GOODS-N 189.444557 62.338323 1.1609 1.1719 0.0233 3DHST 1.1564 0.1509 1.4022 0.1013 177.6676 172.2788
124069 GOODS-N 189.383132 62.338940 0.6190 1.4079 0.0000 3DHST -0.0000 nan -0.0000 nan 3427211776796161553604264564302402950148161021755515319143713779399664759028220840788958492915562032381397123911473678502427255924044588956988902146180746903531502872881585555927579970467942886725895010585974949894160384.0000 3427211776796161553604264564302402950148161021755515319143713779399664759028220840788958492915562032381397123911473678502427255924044588956988902146180746903531502872881585555927579970467942886725895010585974949894160384.0000
124386 GOODS-N 189.390277 62.344510 0.8181 1.4065 0.0000 3DHST 5976750083880342880230854181994802078372195872896146472960.0000 4685112795673066420033513758037294963237710566869524030312204266360149018908264752560954408960.0000 0.0000 0.0000 153364652207280397331927822808545109761597544661872612383552994733450770352285825813524283635773505708076228492342189148112816535047751538832842918035724947435281214907226435071442242837023727519004971662544501953761789968243577064295176528199680.0000 153364652207280397331927822808545109761597544661872612383552994733450770352285825813524283635773505708076228492342189148112816535047751538832842918035724947435281214907226435071442242837023727519004971662544501953761789968243577064295176528199680.0000
125086 GOODS-N 189.366080 62.342984 1.1390 1.4053 0.0000 3DHST 2.5908 nan 0.0000 nan 0.0000 0.0000
125272 GOODS-N 189.344383 62.343831 0.8101 1.4021 0.0000 3DHST 288094484727042379652407405906374734549270189510674311087820618746690753527808.0000 nan 143405227257436799923534625656240954330146949251000360044784522079748776525824.0000 nan 0.0000 0.0000
125754 GOODS-N 189.344991 62.344587 1.0984 1.0306 0.0114 3DHST 1.0567 0.1214 1.2651 0.0746 248.6369 156.8919
125934 GOODS-N 189.368467 62.345693 1.1350 1.4034 0.0000 3DHST 12497726674.7221 nan 12497726674.7221 nan 53887409066780437655056269682736862656495722454295474788920353726738805075648479315487658713580820653133885525131108402247639609877810719749349187042023931626563206824536898868913828190414018294450672667655245530136576.0000 53887409066780437655056269682736862656495722454295474788920353726738805075648479315487658713580820653133885525131108402247639609877810719749349187042023931626563206824536898868913828190414018294450672667655245530136576.0000
126084 GOODS-N 189.402794 62.347556 0.9563 1.0024 0.0142 3DHST 1.7330 0.1274 1.9024 0.0633 302.0683 266.6095
126863 GOODS-N 189.366043 62.347430 1.1379 1.4048 0.0000 3DHST nan nan nan nan 0.0000 0.0000
127420 GOODS-N 189.357042 62.349206 1.0553 1.0018 0.0082 3DHST 1.0524 0.0803 1.3347 0.0479 477.5674 290.4405
